ServiceID,CustomerID,CarModel,ServiceRating,ServiceCost,ComplaintType,ServiceDate
2518,3284,Creta,5,3532,Scratches,2022-01-18
2519,4289,Seltos,1,12241,Scratches,2024-10-15
2520,4195,Harrier,2,8861,Scratches,2022-08-20
2521,1628,Creta,5,12062,Engine Noise,2022-02-17
2522,4334,Creta,4,11919,AC Problem,2022-03-04
2523,4921,XUV700,5,6963,Scratches,2022-09-27
2524,3217,Alto,5,12492,Engine Noise,2022-10-16
2525,2731,Alto,5,3495,Scratches,2022-06-19
2526,3868,XUV700,3,13067,No Issue,2024-06-14
2527,3439,i20,2,10280,AC Problem,2023-09-16
2528,4221,Alto,5,3928,No Issue,2022-04-09
2529,4317,Swift,1,11230,AC Problem,2024-06-01
2530,1500,Alto,3,13428,Late Delivery,2023-11-14
2531,2817,XUV700,5,7893,Late Delivery,2023-11-28
2532,4262,Ertiga,5,9724,AC Problem,2022-05-23
2533,3221,i20,2,3867,High Service Cost,2022-11-02
2534,4956,City,3,10134,Scratches,2023-01-07
2535,1592,Creta,5,14187,Scratches,2023-07-29
2536,1171,XUV700,5,14905,Engine Noise,2023-08-05
2537,1957,Alto,4,11634,AC Problem,2023-01-28
2538,3723,Baleno,1,5905,Late Delivery,2022-01-01
2539,1808,Swift,1,7529,AC Problem,2023-12-29
2540,1622,XUV700,2,7080,No Issue,2023-01-05
2541,1718,Baleno,3,5773,Engine Noise,2022-08-30
2542,3385,Creta,5,2468,No Issue,2024-09-04
2543,2434,Ertiga,3,10832,Engine Noise,2024-08-20
2544,4141,Swift,2,14123,Late Delivery,2023-05-05
2545,4169,XUV700,4,10628,Scratches,2024-02-04
2546,3984,Baleno,2,10165,AC Problem,2024-08-25
2547,2540,XUV700,1,14492,Scratches,2022-05-02
2548,4256,Baleno,4,11147,Late Delivery,2023-08-17
2549,4787,Harrier,5,6617,AC Problem,2024-09-23
2550,2436,Creta,2,13884,No Issue,2022-11-29
2551,1377,Seltos,3,3685,High Service Cost,2024-06-28
2552,4083,Swift,3,2284,High Service Cost,2023-12-15
2553,2432,City,1,6932,Late Delivery,2022-03-27
2554,2774,Swift,1,7511,Engine Noise,2024-02-16
2555,1417,City,1,4484,Scratches,2023-01-05
2556,3378,XUV700,1,3162,No Issue,2022-12-03
2557,1982,XUV700,5,14946,High Service Cost,2023-08-04
2558,3327,Baleno,4,13154,Scratches,2024-07-18
2559,2138,Seltos,1,11629,Late Delivery,2024-07-24
2560,3928,Baleno,2,3571,Scratches,2023-01-27
2561,2233,XUV700,5,6009,AC Problem,2022-01-06
2562,1446,Harrier,4,9863,High Service Cost,2023-03-14
2563,1830,Harrier,5,6742,No Issue,2022-05-26
2564,2417,City,3,2389,Engine Noise,2024-10-11
2565,4716,Creta,5,12437,Engine Noise,2022-06-11
2566,3782,Alto,5,2556,AC Problem,2023-07-17
2567,4928,Swift,3,8549,AC Problem,2024-10-14
2568,2204,City,3,4000,Scratches,2023-06-04
2569,4536,Seltos,3,9758,Engine Noise,2023-02-18
2570,4099,Seltos,5,4504,High Service Cost,2024-04-05
2571,1192,Swift,3,5525,No Issue,2024-06-10
2572,3860,Harrier,1,11302,Engine Noise,2022-11-13
2573,4009,Alto,2,8142,Engine Noise,2023-04-08
2574,2279,Swift,2,7328,Late Delivery,2024-10-18
2575,2968,Alto,3,14511,Engine Noise,2022-07-18
2576,4694,XUV700,4,3276,Engine Noise,2023-02-24
2577,3471,City,5,9327,High Service Cost,2024-05-19
2578,1705,XUV700,2,5266,Engine Noise,2023-02-07
2579,2659,Baleno,1,11592,Late Delivery,2022-01-18
2580,3138,Swift,4,8287,Late Delivery,2023-01-04
2581,1647,Baleno,4,6225,AC Problem,2023-10-22
2582,1794,i20,1,4035,Late Delivery,2023-05-29
2583,1740,Alto,5,7810,Engine Noise,2022-01-30
2584,3192,Seltos,5,11648,AC Problem,2023-03-11
2585,3499,XUV700,3,14826,Scratches,2022-02-16
2586,4499,Alto,1,3352,Scratches,2022-10-26
2587,1241,Seltos,1,11123,High Service Cost,2023-01-22
2588,2509,XUV700,1,7641,Scratches,2024-05-28
2589,2054,Swift,3,12076,High Service Cost,2023-12-14
2590,1772,Ertiga,2,4947,High Service Cost,2023-04-01
2591,2083,Baleno,5,6180,AC Problem,2022-06-11
2592,4672,XUV700,3,6964,Late Delivery,2024-01-21
2593,3523,Ertiga,3,8145,No Issue,2023-09-08
2594,4986,City,3,14494,High Service Cost,2022-12-05
2595,1100,XUV700,1,10603,Engine Noise,2022-02-28
2596,3857,Ertiga,3,14185,Late Delivery,2024-05-25
2597,3838,Seltos,2,2120,Engine Noise,2022-12-27
2598,3680,Baleno,4,3480,Engine Noise,2024-02-25
2599,2778,Creta,3,10200,Scratches,2022-01-25
2600,3019,XUV700,2,9808,Engine Noise,2023-03-29
2601,3924,Alto,1,6407,AC Problem,2022-01-25
2602,1588,Seltos,4,13467,High Service Cost,2022-09-05
2603,1272,Creta,5,9980,Engine Noise,2024-08-06
2604,3929,Creta,5,2499,Engine Noise,2022-06-26
2605,3034,City,1,9052,Scratches,2022-05-05
2606,2501,City,1,8029,Engine Noise,2022-06-15
2607,3105,Harrier,5,12889,High Service Cost,2022-05-06
2608,3806,XUV700,1,6240,High Service Cost,2024-05-31
2609,1982,Alto,5,6496,Engine Noise,2022-03-11
2610,3992,XUV700,1,4974,High Service Cost,2023-06-07
2611,4576,Ertiga,5,10877,AC Problem,2023-11-03
2612,1386,Seltos,2,7680,AC Problem,2024-05-02
2613,4532,Baleno,1,2754,High Service Cost,2024-07-22
2614,2631,Alto,5,14770,Scratches,2022-07-04
2615,1044,Baleno,1,12339,Late Delivery,2022-11-19
2616,3338,City,5,7322,AC Problem,2022-01-15
2617,2281,Baleno,5,12844,Late Delivery,2024-05-01
2618,1814,i20,4,8090,No Issue,2023-03-18
2619,4842,City,1,4314,Late Delivery,2023-02-03
2620,2269,City,2,9880,AC Problem,2023-12-01
2621,1239,Swift,3,14793,AC Problem,2024-02-10
2622,4484,Baleno,3,14248,Engine Noise,2023-07-31
2623,2151,Alto,1,4297,High Service Cost,2024-07-04
2624,2737,City,5,6534,Late Delivery,2024-10-31
2625,1275,Alto,5,5679,Scratches,2022-07-10
2626,3465,City,2,2386,No Issue,2024-04-30
2627,3254,Creta,1,3485,Engine Noise,2022-03-01
2628,2575,Alto,3,4543,Late Delivery,2022-06-05
2629,3412,Ertiga,2,6711,High Service Cost,2024-10-15
2630,1832,Baleno,1,9128,Scratches,2023-04-14
2631,2369,i20,1,14943,AC Problem,2024-07-17
2632,4902,XUV700,1,8115,Late Delivery,2022-11-11
2633,1567,Creta,4,10328,High Service Cost,2024-02-07
2634,1159,Baleno,2,12819,Late Delivery,2022-05-12
2635,2857,Swift,1,14460,Engine Noise,2023-02-15
2636,1095,Swift,2,4049,No Issue,2022-05-16
2637,3472,Seltos,3,7238,High Service Cost,2023-09-09
2638,4996,i20,1,2856,No Issue,2024-03-24
2639,4187,Harrier,5,14785,No Issue,2024-06-22
2640,4283,XUV700,1,3143,AC Problem,2022-01-26
2641,1598,XUV700,1,4837,Scratches,2023-05-28
2642,2330,City,2,10340,High Service Cost,2023-05-06
2643,3315,Swift,2,8985,Scratches,2024-09-19
2644,1043,XUV700,4,4266,AC Problem,2024-02-05
2645,4977,City,1,8326,No Issue,2023-04-13
2646,3642,Swift,3,12755,Engine Noise,2023-12-23
2647,2011,Creta,2,10761,Engine Noise,2024-06-23
2648,4529,Alto,4,2197,Late Delivery,2022-01-27
2649,2746,City,5,5445,Late Delivery,2022-07-17
2650,2881,City,5,7562,High Service Cost,2024-07-04
2651,4543,XUV700,4,13289,Engine Noise,2024-09-24
2652,3056,XUV700,5,12697,No Issue,2024-01-12
2653,2948,i20,1,12948,Engine Noise,2022-01-22
2654,3716,Seltos,2,14198,High Service Cost,2023-03-17
2655,2883,Seltos,3,8503,Late Delivery,2023-01-27
2656,4260,XUV700,5,7504,AC Problem,2022-01-01
2657,1380,Creta,1,9265,Late Delivery,2023-03-14
2658,2855,XUV700,2,9471,AC Problem,2024-06-26
2659,2666,Seltos,1,10903,Scratches,2022-07-27
2660,3774,City,1,11118,AC Problem,2022-01-14
2661,3162,Ertiga,2,13961,Late Delivery,2022-09-01
2662,4573,Baleno,5,14462,No Issue,2022-04-18
2663,2658,City,5,14566,High Service Cost,2022-05-05
2664,1387,Swift,1,10399,Late Delivery,2023-02-16
2665,3486,Seltos,4,7503,Late Delivery,2024-08-30
2666,1909,Ertiga,5,4352,AC Problem,2022-08-25
2667,4941,Harrier,1,4775,No Issue,2024-01-30
2668,3892,Ertiga,3,11183,Late Delivery,2023-10-17
2669,2947,Ertiga,3,7884,No Issue,2022-07-28
2670,2342,City,4,5426,Late Delivery,2022-01-10
2671,3982,Ertiga,1,12270,No Issue,2024-02-07
2672,1875,Ertiga,3,10316,Late Delivery,2024-08-16
2673,4775,Harrier,5,14718,High Service Cost,2024-02-05
2674,4515,XUV700,1,2860,Scratches,2022-10-17
2675,4731,Baleno,4,10899,Scratches,2022-03-21
2676,1027,Ertiga,4,3314,Engine Noise,2023-02-10
2677,1635,Baleno,5,6554,Scratches,2023-02-23
2678,3015,XUV700,3,3057,No Issue,2022-01-23
2679,2421,Baleno,3,8886,No Issue,2023-12-10
2680,3124,XUV700,4,10121,AC Problem,2022-09-04
2681,1586,Creta,2,13790,Scratches,2024-02-04
2682,4429,Baleno,4,6436,AC Problem,2023-05-01
2683,2209,i20,4,13078,No Issue,2024-02-26
2684,4622,i20,1,11552,High Service Cost,2024-05-28
2685,1233,Swift,5,11361,No Issue,2024-09-23
2686,4319,Harrier,1,9885,AC Problem,2023-08-22
2687,2977,Swift,4,3573,High Service Cost,2023-01-31
2688,4470,Seltos,1,10511,High Service Cost,2022-12-08
2689,1328,i20,3,9196,High Service Cost,2023-12-08
2690,4714,XUV700,4,14661,Late Delivery,2023-08-11
2691,4076,XUV700,3,10562,Engine Noise,2024-10-17
2692,3395,City,3,9177,AC Problem,2024-04-05
2693,4470,Harrier,5,3808,No Issue,2022-07-14
2694,2282,Alto,3,12655,Late Delivery,2023-12-12
2695,3804,i20,1,9100,AC Problem,2024-10-09
2696,3033,XUV700,1,8227,Engine Noise,2023-05-25
2697,3466,Creta,2,3616,Late Delivery,2024-04-15
2698,1390,i20,5,14205,No Issue,2024-09-20
2699,2885,Seltos,2,6678,AC Problem,2023-12-28
2700,2943,Creta,3,6978,High Service Cost,2024-10-28
2701,3036,Creta,4,5900,Late Delivery,2022-08-04
2702,2950,Seltos,1,2870,Engine Noise,2022-10-11
2703,3637,i20,4,2299,Engine Noise,2023-03-15
2704,2871,Swift,2,4269,Engine Noise,2022-11-19
2705,3162,Baleno,2,11125,AC Problem,2024-01-27
2706,1003,Seltos,1,13879,Late Delivery,2023-12-16
2707,3690,City,2,6328,Engine Noise,2023-02-17
2708,4810,Ertiga,4,4225,Scratches,2022-08-05
2709,2151,XUV700,2,2073,AC Problem,2024-07-21
2710,1008,City,4,9455,Engine Noise,2023-11-08
2711,4395,XUV700,3,9032,Engine Noise,2024-05-31
2712,3165,Harrier,5,3369,Late Delivery,2024-05-02
2713,4538,i20,1,14340,No Issue,2023-05-16
2714,3903,Harrier,2,3455,Late Delivery,2024-10-22
2715,3747,i20,1,12704,Late Delivery,2023-12-11
2716,2674,Creta,2,13008,Scratches,2023-08-24
2717,4534,i20,3,12086,No Issue,2022-03-11
2718,1931,Harrier,4,14405,Late Delivery,2023-12-06
2719,1124,i20,1,4265,Scratches,2022-02-15
2720,3270,Baleno,3,9709,Late Delivery,2024-01-08
2721,3375,i20,3,11992,Scratches,2024-07-05
2722,4969,Baleno,5,8763,AC Problem,2023-05-07
2723,2016,Swift,3,4848,High Service Cost,2023-05-12
2724,3865,City,5,10473,Engine Noise,2024-05-17
2725,1258,City,3,13561,Engine Noise,2022-08-12
2726,3114,City,4,2713,Late Delivery,2024-03-23
2727,4668,Alto,3,9465,Scratches,2023-12-22
2728,3930,Seltos,4,9206,High Service Cost,2023-10-16
2729,4133,Ertiga,2,7436,Engine Noise,2023-06-13
2730,1971,Ertiga,3,9927,Late Delivery,2024-07-13
2731,2549,Ertiga,3,11129,AC Problem,2023-05-11
2732,4705,Creta,2,2815,Late Delivery,2024-01-22
2733,1278,City,5,3775,Scratches,2022-02-27
2734,2146,Creta,4,12419,No Issue,2023-06-13
2735,1588,Creta,2,9328,AC Problem,2023-09-24
2736,3319,City,2,11370,Late Delivery,2023-06-19
2737,1501,Alto,1,12154,High Service Cost,2023-04-27
2738,3705,i20,2,7276,High Service Cost,2023-12-23
2739,4340,i20,5,5793,No Issue,2022-08-01
2740,1892,Creta,5,12623,High Service Cost,2022-05-28
2741,3615,Baleno,5,4914,Scratches,2023-04-05
2742,1217,i20,4,9790,Late Delivery,2022-09-17
2743,3732,Seltos,4,12523,Scratches,2022-03-14
2744,4623,Ertiga,3,11993,No Issue,2022-11-27
2745,4942,Baleno,2,12690,No Issue,2022-02-18
2746,3206,Seltos,5,8505,Scratches,2024-03-04
2747,1359,Baleno,2,6572,AC Problem,2023-05-20
2748,2488,Alto,3,3167,Engine Noise,2022-02-01
2749,3591,Creta,3,10448,No Issue,2023-06-24
2750,4319,Seltos,5,9505,Late Delivery,2024-03-29
2751,2664,Ertiga,2,4435,AC Problem,2023-11-11
2752,1290,City,3,3748,No Issue,2022-02-06
2753,3083,Alto,1,10323,Scratches,2024-01-16
2754,4026,Ertiga,4,4674,Scratches,2024-10-03
2755,1859,Alto,2,4451,High Service Cost,2022-02-26
2756,3113,City,5,6414,AC Problem,2022-12-02
2757,3844,Ertiga,3,14754,Engine Noise,2023-05-11
2758,4498,XUV700,3,10994,Scratches,2023-08-07
2759,3204,Swift,3,12355,High Service Cost,2022-07-14
2760,2578,Creta,4,11004,High Service Cost,2022-01-03
2761,4858,Alto,2,6759,Late Delivery,2022-07-21
2762,3168,Creta,3,10689,High Service Cost,2022-07-26
2763,3239,City,4,8043,Engine Noise,2023-07-17
2764,4547,Swift,1,4552,Late Delivery,2024-01-20
2765,2377,Baleno,2,10343,Scratches,2024-06-25
2766,2566,Baleno,5,5283,AC Problem,2022-08-04
2767,3404,Seltos,2,8423,Scratches,2023-08-15
2768,1530,i20,3,11541,High Service Cost,2024-07-20
2769,1479,Baleno,5,3125,No Issue,2022-08-10
2770,1796,i20,2,8526,Engine Noise,2024-05-23
2771,2096,Swift,5,3397,Engine Noise,2024-01-24
2772,4462,XUV700,2,4812,High Service Cost,2023-03-22
2773,4001,Creta,1,2280,Engine Noise,2023-01-14
2774,2099,XUV700,1,8623,Late Delivery,2023-01-30
2775,3235,Creta,1,14752,High Service Cost,2023-10-05
2776,4762,Swift,2,9760,No Issue,2023-03-17
2777,3014,Seltos,5,11668,Scratches,2022-08-02
2778,2361,Creta,1,2272,Engine Noise,2022-05-08
2779,1475,XUV700,4,9624,AC Problem,2023-05-27
2780,4377,Swift,4,14179,Scratches,2023-12-07
2781,1916,Ertiga,1,9506,No Issue,2024-06-26
2782,1648,Ertiga,1,2520,No Issue,2022-02-26
2783,3209,i20,3,3726,Late Delivery,2023-01-21
2784,1801,Alto,4,6199,No Issue,2023-06-01
2785,3094,Alto,4,11298,No Issue,2024-07-28
2786,3071,i20,1,7228,Engine Noise,2023-04-13
2787,2359,Harrier,3,9287,Scratches,2024-05-23
2788,2307,XUV700,5,11667,AC Problem,2023-01-31
2789,3221,Creta,3,6997,Engine Noise,2023-02-23
2790,4378,City,3,7386,Engine Noise,2024-08-11
2791,1878,Swift,4,11108,High Service Cost,2023-09-29
2792,3018,Alto,1,3982,AC Problem,2024-05-21
2793,3821,Swift,1,8639,High Service Cost,2023-06-21
2794,1229,Baleno,1,6312,Late Delivery,2024-01-19
2795,1702,XUV700,3,7759,AC Problem,2023-12-27
2796,1117,Creta,3,12525,Late Delivery,2022-09-26
2797,3100,City,2,5921,No Issue,2022-11-27
2798,4263,Seltos,5,10852,Late Delivery,2024-08-05
2799,1947,i20,2,5734,Late Delivery,2022-10-18
2800,1571,XUV700,5,9740,No Issue,2024-03-25
2801,2960,Swift,2,4045,Scratches,2022-08-23
2802,1522,Baleno,2,2669,No Issue,2022-11-02
2803,1771,i20,2,8123,No Issue,2022-03-28
2804,3829,XUV700,2,12171,Scratches,2024-03-18
2805,4212,XUV700,3,12513,No Issue,2023-12-11
2806,3702,Creta,5,14019,High Service Cost,2024-01-03
2807,1112,Seltos,2,12924,Late Delivery,2024-04-05
2808,2287,City,2,12044,No Issue,2024-10-22
2809,4562,Seltos,1,12298,Engine Noise,2023-02-21
2810,2367,Seltos,3,3645,Late Delivery,2024-07-11
2811,4594,Baleno,4,11621,High Service Cost,2024-08-09
2812,4951,i20,1,5441,High Service Cost,2023-01-03
2813,1098,XUV700,4,2919,No Issue,2022-05-13
2814,3520,Ertiga,2,9382,Scratches,2022-03-03
2815,2046,Swift,5,7426,Engine Noise,2023-03-28
2816,1238,Swift,4,4112,No Issue,2023-12-22
2817,3668,Ertiga,4,5951,Scratches,2022-04-15
2818,2286,Seltos,4,14287,High Service Cost,2023-08-26
2819,2348,Harrier,5,2411,Late Delivery,2023-11-07
2820,3719,Baleno,1,9419,High Service Cost,2023-01-29
2821,4803,City,3,14585,No Issue,2024-01-15
2822,4755,Swift,5,7267,Scratches,2023-08-21
2823,1386,Harrier,1,5299,No Issue,2022-02-17
2824,1605,i20,2,4858,High Service Cost,2022-07-07
2825,3169,Creta,1,11412,Engine Noise,2024-10-05
2826,2323,City,4,12482,High Service Cost,2023-05-29
2827,4780,Seltos,1,4750,No Issue,2024-03-01
2828,1562,Swift,1,8314,Scratches,2022-08-14
2829,3364,Harrier,2,2753,No Issue,2024-07-12
2830,2842,Ertiga,2,3486,Late Delivery,2023-09-20
2831,1019,Swift,1,14545,Late Delivery,2024-02-08
2832,1541,Baleno,5,14438,Scratches,2024-10-19
2833,4960,Baleno,2,11632,High Service Cost,2024-09-27
2834,2323,i20,4,5371,No Issue,2023-04-01
2835,4541,Alto,5,7272,AC Problem,2024-09-08
2836,4157,i20,1,9458,AC Problem,2024-06-11
2837,2765,Swift,4,4206,Late Delivery,2022-08-26
2838,4740,i20,4,12122,Engine Noise,2024-02-01
2839,3452,i20,5,4369,Late Delivery,2022-06-03
2840,4025,Harrier,1,9165,High Service Cost,2024-01-12
2841,3740,Baleno,4,9346,Scratches,2023-10-14
2842,3159,i20,2,11963,Engine Noise,2023-10-14
2843,4210,Ertiga,2,5770,No Issue,2024-05-22
2844,4081,Ertiga,5,12444,No Issue,2022-02-10
2845,2314,Baleno,2,9568,AC Problem,2023-10-22
2846,2945,Alto,3,12354,Scratches,2024-01-29
2847,3426,Harrier,1,3091,Engine Noise,2022-10-22
2848,4953,Alto,4,12661,Engine Noise,2022-09-15
2849,1939,Creta,4,9999,Engine Noise,2023-12-31
2850,1237,Swift,5,11602,Scratches,2024-10-16
2851,1643,Harrier,5,2843,Scratches,2022-10-14
2852,3377,XUV700,4,8353,No Issue,2022-08-30
2853,1184,i20,2,11854,Late Delivery,2022-07-24
2854,2830,Harrier,5,14957,High Service Cost,2023-10-18
2855,4791,Ertiga,3,2877,No Issue,2022-10-06
2856,2785,Baleno,5,14234,AC Problem,2023-01-30
2857,2448,Alto,2,14887,AC Problem,2023-04-17
2858,4933,Creta,1,8100,AC Problem,2024-08-27
2859,4394,Baleno,3,8512,Engine Noise,2024-10-13
2860,1481,Creta,5,7685,Late Delivery,2022-02-26
2861,3648,Seltos,1,5631,High Service Cost,2023-04-09
2862,2381,Baleno,1,13042,Engine Noise,2024-08-19
2863,1361,Baleno,4,14099,Scratches,2023-08-25
2864,2059,XUV700,2,3561,Late Delivery,2023-05-31
2865,1515,Creta,4,7447,Scratches,2024-01-03
2866,2769,Creta,2,11303,High Service Cost,2023-10-18
2867,1329,Seltos,1,4154,AC Problem,2022-01-22
2868,3316,Alto,5,14524,High Service Cost,2023-12-05
2869,4141,Creta,2,2203,Engine Noise,2022-11-22
2870,2542,i20,2,6676,Scratches,2024-06-25
2871,4739,City,1,12831,No Issue,2023-03-02
2872,1954,Creta,3,8079,AC Problem,2023-12-31
2873,3425,XUV700,1,2863,No Issue,2022-02-08
2874,1292,Seltos,1,5709,Scratches,2024-07-31
2875,2934,Alto,2,13213,High Service Cost,2022-01-30
2876,2309,Creta,1,8970,AC Problem,2022-06-10
2877,1359,Alto,4,14824,Late Delivery,2023-09-08
2878,2609,Harrier,1,10725,AC Problem,2022-11-05
2879,3571,Creta,5,7062,Scratches,2022-05-14
2880,2360,Creta,1,10931,Engine Noise,2023-07-20
2881,1623,Swift,1,12030,No Issue,2022-02-05
2882,2565,Baleno,5,6406,AC Problem,2024-04-10
2883,2920,Seltos,3,4312,Engine Noise,2022-03-21
2884,4107,Ertiga,3,13121,Late Delivery,2024-02-23
2885,2511,Creta,3,10565,No Issue,2023-03-13
2886,4450,City,4,14140,No Issue,2024-09-13
2887,3391,Alto,5,4658,No Issue,2023-02-09
2888,2253,Ertiga,4,13686,AC Problem,2022-09-22
2889,4860,Seltos,4,6315,Engine Noise,2022-08-21
2890,1617,Seltos,4,3500,High Service Cost,2023-03-23
2891,2823,i20,5,2519,Engine Noise,2023-03-03
2892,4833,Harrier,2,2362,High Service Cost,2024-08-25
2893,1574,i20,2,3476,AC Problem,2024-09-05
2894,3001,Seltos,3,14911,Scratches,2022-01-29
2895,1396,Harrier,4,4012,No Issue,2023-01-12
2896,3468,City,3,5324,Engine Noise,2022-02-02
2897,2579,Creta,4,12144,Late Delivery,2024-10-05
2898,3708,Creta,3,7855,Late Delivery,2024-08-17
2899,1401,Harrier,1,10191,High Service Cost,2023-09-12
2900,2511,i20,5,14500,High Service Cost,2024-06-18
2901,3093,Baleno,4,7263,No Issue,2023-05-16
2902,1686,Swift,4,2530,High Service Cost,2024-06-17
2903,1153,i20,4,14735,Late Delivery,2024-05-06
2904,1260,Ertiga,5,6147,Engine Noise,2023-12-04
2905,3692,Creta,1,4702,Engine Noise,2023-08-31
2906,3334,Ertiga,2,11769,High Service Cost,2023-07-23
2907,4739,i20,5,3631,High Service Cost,2023-12-31
2908,3032,Seltos,1,12578,AC Problem,2022-10-11
2909,3892,City,3,2846,Late Delivery,2023-11-11
2910,2776,City,4,9845,Scratches,2024-07-07
2911,2354,City,4,11087,Engine Noise,2022-05-16
2912,1638,Baleno,2,12032,High Service Cost,2023-10-15
2913,3752,Ertiga,3,11548,AC Problem,2024-06-07
2914,4543,Alto,1,3619,AC Problem,2024-10-30
2915,2292,Alto,3,3870,AC Problem,2022-10-24
2916,4705,Baleno,3,4246,AC Problem,2023-12-08
2917,4729,Alto,2,11654,No Issue,2022-11-26
2918,4735,i20,1,4197,High Service Cost,2023-03-24
2919,1156,Baleno,2,12154,High Service Cost,2022-01-15
2920,4739,Swift,1,8193,AC Problem,2022-08-04
2921,1613,i20,5,3363,Engine Noise,2022-11-26
2922,3476,Ertiga,5,14923,High Service Cost,2023-07-18
2923,2908,Ertiga,4,5602,No Issue,2022-06-25
2924,1981,Ertiga,2,11050,No Issue,2022-10-22
2925,3899,Alto,5,13409,AC Problem,2022-11-03
2926,2275,City,3,10969,No Issue,2022-12-27
2927,1266,Swift,3,10241,Late Delivery,2023-07-24
2928,4890,Creta,5,12800,No Issue,2023-10-01
2929,1058,XUV700,2,13874,AC Problem,2023-05-31
2930,4923,Ertiga,4,2375,AC Problem,2022-08-23
2931,1616,Seltos,3,2022,AC Problem,2023-03-09
2932,2804,Creta,4,4672,Engine Noise,2023-01-22
2933,2582,Baleno,3,14570,Scratches,2024-10-14
2934,4671,Alto,1,3029,High Service Cost,2022-08-14
2935,3218,Baleno,5,6375,High Service Cost,2022-05-24
2936,2687,Ertiga,2,12837,High Service Cost,2022-01-18
2937,2711,City,3,2392,No Issue,2024-01-02
2938,2342,Ertiga,5,5517,No Issue,2024-01-16
2939,1656,Creta,4,11285,No Issue,2024-01-17
2940,1836,Seltos,2,11689,Scratches,2022-12-28
2941,2023,Ertiga,2,8124,Scratches,2022-11-17
2942,3869,Swift,5,9501,Scratches,2023-08-15
2943,1733,Harrier,5,10675,Scratches,2022-03-14
2944,1397,Baleno,5,13049,Scratches,2024-04-28
2945,4086,Ertiga,1,6923,High Service Cost,2022-04-10
2946,1968,Creta,1,14114,High Service Cost,2022-09-13
2947,1461,i20,2,12415,Scratches,2024-05-12
2948,1137,Alto,5,10422,High Service Cost,2022-06-11
2949,1761,Baleno,1,2086,Scratches,2022-10-20
2950,3197,Ertiga,2,6484,Scratches,2022-06-11
2951,1862,Creta,3,3643,Scratches,2024-05-18
2952,1780,i20,5,10910,High Service Cost,2022-08-11
2953,1592,Ertiga,1,6832,Late Delivery,2022-11-03
2954,2600,XUV700,2,4229,Late Delivery,2022-01-14
2955,4725,City,5,4469,AC Problem,2023-07-25
2956,3347,Alto,2,8596,AC Problem,2022-08-15
2957,2446,i20,3,4248,Late Delivery,2022-05-25
2958,2442,Creta,2,2582,Engine Noise,2023-10-19
2959,3806,Alto,2,6119,Late Delivery,2024-02-25
2960,3932,i20,3,2872,Late Delivery,2024-04-02
2961,4264,Creta,4,4383,Late Delivery,2023-04-28
2962,4354,City,5,10164,No Issue,2023-03-09
2963,4325,Baleno,3,5721,Scratches,2022-08-30
2964,3551,City,3,11684,AC Problem,2024-07-07
2965,4756,Ertiga,5,9316,High Service Cost,2023-09-08
2966,2336,Harrier,2,14428,No Issue,2022-10-04
2967,2301,Seltos,1,8897,Scratches,2023-11-17
2968,1801,Creta,5,13510,Late Delivery,2022-04-10
2969,4976,Seltos,3,3094,Late Delivery,2023-06-06
2970,3865,Ertiga,2,6007,No Issue,2023-10-09
2971,3357,Ertiga,4,6487,High Service Cost,2022-02-24
2972,4257,i20,2,4295,No Issue,2024-01-26
2973,4939,Ertiga,1,11320,No Issue,2023-07-31
2974,4295,Ertiga,2,7171,AC Problem,2024-02-14
2975,1573,i20,1,4305,Scratches,2024-04-15
2976,4493,Alto,4,7604,Engine Noise,2022-12-25
2977,1595,Creta,4,10597,AC Problem,2022-05-23
2978,3047,Swift,2,3654,High Service Cost,2023-09-02
2979,1026,Seltos,5,6981,High Service Cost,2024-10-22
2980,3428,Swift,5,13267,No Issue,2022-12-23
2981,2343,Swift,5,11779,No Issue,2023-10-05
2982,1130,i20,4,8510,Late Delivery,2023-03-28
2983,3686,Alto,1,12246,No Issue,2022-02-16
2984,4067,Harrier,3,14288,Scratches,2024-01-23
2985,2546,Swift,2,14626,Late Delivery,2023-03-03
